RESPONDENT_ID,SURVEY_ID,CHOICE_SET,LABEL,CHOICE_INDICATOR,PACKAGE,RESPONDENT_IP_ADDRESS,RESPONDENT_CITY,RESPONDENT_REGION,RESPONDENT_POSTCODE,RESPONDENT_COUNTRY,RESPONDENT_TIME_OF_OPENING_SURVEY,RESPONDENT_TIME_OF_COMPLETING_SURVEY,RESPONDENT_DEVICE_USED_IN_SURVEY,RESPONDENT_LENGTH_OF_INTERVIEW_SECONDS,RESPONDENT_TOUCH_DEVICE_USED_IN_SURVEY,RESPONDENT_UNIQUE_CODE,VARIABLE_LOWER_ID,VARIABLE_ID,PARTICIPANT_STATUSINCLUDEINANALYSIS_ID,PARTICIPANT_STATUS_INCLUDED_IN_CURRENT_REPORT_ID,VARIABLE_LOWER_PANEL,VARIABLE_PANEL,PARTICIPANT_STATUSINCLUDEINANALYSIS_PANEL,PARTICIPANT_STATUS_INCLUDED_IN_CURRENT_REPORT_PANEL,Q1_WELCOME_O1_AGREE,Q1_WELCOME_O2_DISAGREE,Q2_INTRO_O1_YES,Q2_INTRO_O2_YUP,Q4_DIET_O1_OMNIVORE_MEAT_EATER,Q4_DIET_O2_REDUCETARIAN,Q4_DIET_O3_FLEXITARIAN,Q4_DIET_O4_SEMI_VEGETARIAN,Q4_DIET_O5_PESCETARIAN,Q4_DIET_O6_VEGETARIAN,Q4_DIET_O7_VEGAN,Q4_DIET_O8_OTHER,Q5_FINAL_COMMENTS
185269789,185269789,9,2,1,"package 2, 1:4lb",2601:581:8400:2fd8:8139:6d0c:df9c:524f,Delray Beach,Florida,33484,United States,2023-03-25 04:34:42,2023-03-25 04:36:58,mobile,136,1,NULL,id,641e79c9-98b5-0822-ed54-b54602427d83,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269789,185269789,10,1,0,"package 1, thick&juicy",2601:581:8400:2fd8:8139:6d0c:df9c:524f,Delray Beach,Florida,33484,United States,2023-03-25 04:34:42,2023-03-25 04:36:58,mobile,136,1,NULL,id,641e79c9-98b5-0822-ed54-b54602427d83,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269789,185269789,10,2,1,"package 2, meatier",2601:581:8400:2fd8:8139:6d0c:df9c:524f,Delray Beach,Florida,33484,United States,2023-03-25 04:34:42,2023-03-25 04:36:58,mobile,136,1,NULL,id,641e79c9-98b5-0822-ed54-b54602427d83,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269789,185269789,11,1,1,"package 2, thick&juicy",2601:581:8400:2fd8:8139:6d0c:df9c:524f,Delray Beach,Florida,33484,United States,2023-03-25 04:34:42,2023-03-25 04:36:58,mobile,136,1,NULL,id,641e79c9-98b5-0822-ed54-b54602427d83,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269789,185269789,11,2,0,"package 1, meatier",2601:581:8400:2fd8:8139:6d0c:df9c:524f,Delray Beach,Florida,33484,United States,2023-03-25 04:34:42,2023-03-25 04:36:58,mobile,136,1,NULL,id,641e79c9-98b5-0822-ed54-b54602427d83,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269789,185269789,12,1,0,"package 1, 1:4lb",2601:581:8400:2fd8:8139:6d0c:df9c:524f,Delray Beach,Florida,33484,United States,2023-03-25 04:34:42,2023-03-25 04:36:58,mobile,136,1,NULL,id,641e79c9-98b5-0822-ed54-b54602427d83,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269789,185269789,12,2,1,"package 2, thick&juicy",2601:581:8400:2fd8:8139:6d0c:df9c:524f,Delray Beach,Florida,33484,United States,2023-03-25 04:34:42,2023-03-25 04:36:58,mobile,136,1,NULL,id,641e79c9-98b5-0822-ed54-b54602427d83,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269795,185269795,1,1,1,"package 2, meatier",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,1,2,0,"package 1, meatier",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,2,1,1,"package 2, 1:4lb",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,2,2,0,"package 2, meatier",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,3,1,0,"package 1, meatier",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,3,2,1,"package 1, 1:4lb",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,4,1,1,"package 1, thick&juicy",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,4,2,0,"package 1, 1:4lb",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,5,1,1,"package 2, 1:4lb",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,5,2,0,"package 1, thick&juicy",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,6,1,1,"package 2, thick&juicy",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,6,2,0,"package 1, thick&juicy",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,7,1,0,"package 1, meatier",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,7,2,1,"package 2, thick&juicy",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,8,1,1,"package 2, meatier",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,8,2,0,"package 1, 1:4lb",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,9,1,0,"package 2, 1:4lb",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,9,2,1,"package 2, thick&juicy",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,10,1,1,"package 2, 1:4lb",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,10,2,0,"package 1, meatier",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,11,1,1,"package 2, thick&juicy",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,11,2,0,"package 2, meatier",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,12,1,0,"package 1, 1:4lb",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269795,185269795,12,2,1,"package 2, 1:4lb",71.63.132.139,West Linn,Oregon,97068,United States,2023-03-25 04:34:44,2023-03-25 04:36:03,mobile,79,1,NULL,id,641e79cb-711c-4784-bf22-b82319a58f1b,1,0,panel,lc,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
185269799,185269799,1,1,1,"package 2, 1:4lb",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,1,2,0,"package 2, meatier",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,2,1,0,"package 1, thick&juicy",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,2,2,1,"package 1, meatier",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,3,1,0,"package 2, thick&juicy",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,3,2,1,"package 1, 1:4lb",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,4,1,0,"package 1, 1:4lb",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,4,2,1,"package 2, 1:4lb",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,5,1,0,"package 1, thick&juicy",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,5,2,1,"package 1, 1:4lb",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,6,1,0,"package 1, thick&juicy",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,6,2,1,"package 2, thick&juicy",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,7,1,0,"package 1, thick&juicy",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,7,2,1,"package 2, meatier",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,8,1,1,"package 2, 1:4lb",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,8,2,0,"package 1, meatier",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,9,1,1,"package 2, 1:4lb",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,9,2,0,"package 2, thick&juicy",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,10,1,1,"package 2, thick&juicy",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,10,2,0,"package 1, meatier",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,11,1,0,"package 2, thick&juicy",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,11,2,1,"package 2, meatier",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,12,1,0,"package 1, thick&juicy",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269799,185269799,12,2,1,"package 2, 1:4lb",2600:1004:b270:efeb:90c:da68:b7dd:6495,Darlington,South Carolina,29532,United States,2023-03-25 04:34:47,2023-03-25 04:36:39,mobile,112,1,NULL,id,641e7997-49b5-def4-eb0f-ab1771b34842,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269800,185269800,1,1,0,"package 1, meatier",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,1,2,1,"package 2, 1:4lb",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,2,1,0,"package 1, thick&juicy",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,2,2,1,"package 2, meatier",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,3,1,1,"package 2, 1:4lb",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,3,2,0,"package 1, 1:4lb",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,4,1,1,"package 1, thick&juicy",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,4,2,0,"package 1, 1:4lb",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,5,1,1,"package 2, meatier",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,5,2,0,"package 1, meatier",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,6,1,1,"package 1, 1:4lb",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,6,2,0,"package 2, meatier",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,7,1,1,"package 2, 1:4lb",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,7,2,0,"package 2, thick&juicy",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,8,1,0,"package 1, thick&juicy",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,8,2,1,"package 2, thick&juicy",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,9,1,1,"package 2, thick&juicy",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,9,2,0,"package 1, meatier",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,10,1,1,"package 1, thick&juicy",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,10,2,0,"package 1, meatier",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,11,1,0,"package 2, meatier",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,11,2,1,"package 2, 1:4lb",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,12,1,0,"package 2, meatier",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269800,185269800,12,2,1,"package 2, thick&juicy",172.58.28.147,Loma Linda,California,92357,United States,2023-03-25 04:34:48,2023-03-25 04:37:18,mobile,150,1,NULL,id,641e79c3-bbcf-fca5-ecd2-c55715ff7f0c,1,0,panel,lc,1,0,1,0,1,0,0,0,0,0,0,0,0,Normal,
185269801,185269801,1,1,1,"package 2, 1:4lb",2603:8001:4a01:e035:4454:f43b:abed:a12f,Colton,California,92324,United States,2023-03-25 04:34:48,2023-03-25 04:37:44,mobile,176,1,NULL,id,641e79df-9bc3-634b-db11-3998c755eabb,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
185269801,185269801,1,2,0,"package 1, 1:4lb",2603:8001:4a01:e035:4454:f43b:abed:a12f,Colton,California,92324,United States,2023-03-25 04:34:48,2023-03-25 04:37:44,mobile,176,1,NULL,id,641e79df-9bc3-634b-db11-3998c755eabb,1,0,panel,lc,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
